id,flightId,time,atmoTemp,temperature,humidity,pressure,accelX,accelY,accelZ,rollDeg,pitchDeg,yawDeg,flightTimeMin
5704,3,2023-03-07 20:25:13,6.8,6.7,29.6,1001.0,-0.57414,-0.481,0.72305,336.6,37.7,142.0,6.5999991999999565
5705,3,2023-03-07 20:25:13,6.9,6.7,29.6,1001.0,-0.54477,-0.47522,0.67333,342.7,38.8,149.5,6.5999991999999565
5706,3,2023-03-07 20:25:14,6.9,6.5,29.5,1001.0,-0.63437,-0.54951,0.66407,333.6,38.1,139.0,6.616665900000044
5707,3,2023-03-07 20:25:15,6.9,6.7,29.4,1001.0,-0.61857,-0.47256,0.57902,333.0,37.5,133.0,6.633332599999903
5708,3,2023-03-07 20:25:15,6.9,6.6,29.5,1001.0,-0.54427,-0.44916,0.64385,333.8,39.0,137.0,6.633332599999903
5709,3,2023-03-07 20:25:16,6.9,6.7,29.6,1001.0,-0.57315,-0.45495,0.64458,331.5,44.2,135.0,6.64999929999999
5710,3,2023-03-07 20:25:16,6.9,6.6,29.6,1001.0,-0.60845,-0.39272,0.63849,333.3,44.8,137.6,6.64999929999999
5711,3,2023-03-07 20:25:17,6.9,6.7,29.5,1001.0,-0.60796,-0.32734,0.6397,350.4,49.0,152.2,6.66666599999985
5712,3,2023-03-07 20:25:18,6.8,6.8,29.6,1001.0,-0.52749,-0.33048,0.67309,354.8,49.0,157.1,6.683332699999937
5713,3,2023-03-07 20:25:18,6.9,6.7,29.4,1001.0,-0.57784,-0.41949,0.69551,346.4,45.3,149.7,6.683332699999937
5714,3,2023-03-07 20:25:19,6.9,6.6,29.2,1001.0,-0.63141,-0.41153,0.79007,335.5,48.0,140.8,6.699999400000024
5715,3,2023-03-07 20:25:19,6.9,6.6,29.9,1001.0,-0.58969,-0.35798,0.66407,335.2,45.4,138.8,6.699999400000024
5716,3,2023-03-07 20:25:20,6.9,6.8,29.5,1001.0,-0.57439,-0.35484,0.71549,332.6,42.9,133.9,6.716666099999884
5717,3,2023-03-07 20:25:21,6.9,6.7,29.7,1001.0,-0.60253,-0.35774,0.71549,331.1,45.9,132.6,6.733332799999971
5718,3,2023-03-07 20:25:21,6.9,6.8,29.4,1001.0,-0.50034,-0.36522,0.76813,330.5,39.5,136.3,6.733332799999971
5719,3,2023-03-07 20:25:22,6.9,6.9,29.5,1001.0,-0.49614,-0.27572,0.79762,337.8,40.8,140.4,6.749999500000058
5720,3,2023-03-07 20:25:22,6.9,6.8,29.5,1001.0,-0.54032,-0.32879,0.77569,332.3,44.6,137.1,6.749999500000058
5721,3,2023-03-07 20:25:23,7.0,6.9,29.4,1001.0,-0.52206,-0.35243,0.76813,334.0,48.4,141.7,6.766666199999918
5722,3,2023-03-07 20:25:24,7.0,6.9,29.6,1001.0,-0.50996,-0.35243,0.70672,338.2,52.2,146.8,6.783332900000005
5723,3,2023-03-07 20:25:24,7.0,6.8,29.4,1001.0,-0.53514,-0.37076,0.74937,335.6,50.1,145.2,6.783332900000005
5724,3,2023-03-07 20:25:25,7.0,6.9,29.5,1001.0,-0.50552,-0.37221,0.74986,334.5,49.0,144.4,6.799999599999865
5725,3,2023-03-07 20:25:25,7.0,6.7,29.3,1001.0,-0.44973,-0.37342,0.75643,333.9,48.0,140.8,6.799999599999865
5726,3,2023-03-07 20:25:26,6.9,6.8,29.7,1001.0,-0.40185,-0.34737,0.73596,337.6,43.7,149.0,6.816666299999952
5727,3,2023-03-07 20:25:27,6.9,6.8,29.5,1001.0,-0.56377,-0.40671,0.7267,339.9,43.1,153.9,6.833333000000039
5728,3,2023-03-07 20:25:27,6.9,6.8,29.3,1001.0,-0.56032,-0.385,0.7384,336.7,42.2,146.7,6.833333000000039
5729,3,2023-03-07 20:25:28,6.9,6.8,29.4,1001.0,-0.50922,-0.38234,0.74084,333.4,40.6,142.3,6.849999699999898
5730,3,2023-03-07 20:25:28,6.9,6.7,29.3,1001.0,-0.51613,-0.42239,0.73572,333.4,39.8,143.2,6.849999699999898
5731,3,2023-03-07 20:25:29,6.8,6.7,29.4,1001.0,-0.37939,-0.42745,0.74961,335.1,15.9,149.8,6.8666663999999855
5732,3,2023-03-07 20:25:30,6.8,6.6,29.2,1001.0,0.07201,-0.16838,0.93677,50.4,4.2,193.1,6.883333100000073
5733,3,2023-03-07 20:25:30,6.8,6.5,29.5,1001.0,0.28415,0.08206,0.90338,62.6,17.9,203.5,6.883333100000073
5734,3,2023-03-07 20:25:31,6.8,6.7,29.3,1001.0,-0.00173,0.29766,0.70258,77.4,32.5,202.7,6.899999799999932
5735,3,2023-03-07 20:25:31,6.8,6.7,29.6,1001.0,-0.25079,-0.24026,0.83588,292.8,85.8,117.7,6.899999799999932
5736,3,2023-03-07 20:25:32,6.8,6.6,29.3,1001.0,-0.53687,-0.41804,0.65579,13.0,72.2,190.8,6.916666500000019
5737,3,2023-03-07 20:25:33,6.8,6.7,29.3,1001.0,-0.63585,-0.45495,0.59535,13.4,72.3,189.7,6.933333199999879
5738,3,2023-03-07 20:25:33,6.8,6.7,29.3,1001.0,-0.64202,-0.45881,0.57707,14.0,70.6,189.0,6.933333199999879
5739,3,2023-03-07 20:25:34,6.8,6.7,29.6,1001.0,-0.70768,-0.46508,0.61168,37.2,79.0,215.0,6.949999899999966
5740,3,2023-03-07 20:25:34,6.8,6.7,29.3,1001.0,-0.83208,-0.34761,0.42013,280.6,80.0,103.8,6.949999899999966
5741,3,2023-03-07 20:25:35,6.8,6.7,29.6,1001.0,-0.76272,-0.53769,0.40746,299.1,77.7,116.8,6.966666600000053
5742,3,2023-03-07 20:25:36,6.8,6.8,29.4,1001.0,-0.85504,-0.47329,0.40502,289.7,83.6,92.0,6.983333299999913
5743,3,2023-03-07 20:25:36,6.8,6.8,29.3,1001.0,-0.82616,-0.30587,0.29,333.4,86.3,129.2,6.983333299999913
5744,3,2023-03-07 20:25:37,6.9,6.8,29.4,1001.0,-0.78889,-0.39344,0.46229,303.4,83.3,100.6,7.0
5745,3,2023-03-07 20:25:37,6.9,6.7,29.5,1001.0,-0.55612,-0.48607,0.59779,306.6,68.4,113.9,7.0
5746,3,2023-03-07 20:25:38,6.9,6.7,29.4,1001.0,-0.6045,-0.61368,0.6631,305.8,48.2,128.2,7.01666669999986
5747,3,2023-03-07 20:25:39,6.9,6.8,29.5,1001.0,-0.51169,-0.60644,0.60632,311.0,42.7,139.5,7.033333399999947
5748,3,2023-03-07 20:25:39,6.9,6.8,29.5,1001.0,-0.5776,-0.58811,0.61046,314.6,41.5,137.9,7.033333399999947
5749,3,2023-03-07 20:25:40,6.9,6.8,29.0,1001.0,-0.45072,-0.63467,0.57878,324.8,44.7,155.3,7.050000100000034
5750,3,2023-03-07 20:25:40,6.9,6.8,28.9,1001.0,-0.50996,-0.53359,0.48715,326.3,49.2,146.3,7.050000100000034
5751,3,2023-03-07 20:25:41,7.0,6.9,29.4,1001.0,-0.57291,-0.6957,0.5761,319.1,36.9,133.8,7.0666667999998936
5752,3,2023-03-07 20:25:43,7.0,6.9,29.4,1001.0,-0.70694,-0.4289,0.52639,315.3,36.5,141.0,7.100000200000068
5753,3,2023-03-07 20:25:44,7.0,6.9,29.2,1001.0,-0.69953,-0.48728,0.58682,321.5,26.8,152.4,7.116666899999927
5754,3,2023-03-07 20:25:44,6.9,6.9,29.6,1001.0,-0.60722,-0.35026,0.65238,315.0,27.6,147.4,7.116666899999927
5755,3,2023-03-07 20:25:45,6.9,6.8,29.2,1001.0,-0.61585,-0.46894,0.6246,317.6,23.1,156.8,7.1333336000000145
5756,3,2023-03-07 20:25:45,6.9,6.8,29.2,1001.0,-0.58179,-0.48028,0.60973,320.8,24.9,161.4,7.1333336000000145
5757,3,2023-03-07 20:25:46,6.9,6.8,29.5,1001.0,-0.24017,-0.41129,0.79933,325.5,16.9,169.9,7.150000299999874
5758,3,2023-03-07 20:25:47,6.9,6.8,29.5,1001.0,-0.16242,-0.39175,0.91484,318.6,12.2,169.1,7.166666999999961
5759,3,2023-03-07 20:25:47,6.9,6.9,29.2,1001.0,-0.20487,-0.46991,0.84417,318.4,8.5,165.0,7.166666999999961
5760,3,2023-03-07 20:25:48,6.9,6.8,28.9,1001.0,-0.22166,-0.49475,0.80274,320.2,6.6,164.2,7.183333700000048
5761,3,2023-03-07 20:25:48,6.9,6.9,29.3,1001.0,-0.19228,-0.49789,0.82881,319.0,8.6,167.1,7.183333700000048
5762,3,2023-03-07 20:25:49,6.9,6.8,29.4,1001.0,-0.25622,-0.49234,0.80274,319.2,9.4,167.6,7.200000399999908
5763,3,2023-03-07 20:25:50,6.9,6.9,29.2,1001.0,-0.35544,-0.48004,0.80054,321.7,14.4,158.3,7.216667099999995
5764,3,2023-03-07 20:25:50,6.9,6.8,29.2,1001.0,-0.4253,-0.48848,0.76984,316.2,13.1,149.6,7.216667099999995
5765,3,2023-03-07 20:25:51,6.9,6.7,29.3,1001.1,-0.34804,-0.44241,0.81005,314.2,11.0,150.5,7.233333799999855
5766,3,2023-03-07 20:25:51,6.9,6.6,29.3,1001.0,-0.38111,-0.50006,0.75936,315.5,12.2,152.0,7.233333799999855
5767,3,2023-03-07 20:25:52,6.8,6.6,29.2,1001.0,-0.39518,-0.50392,0.78251,317.4,13.7,151.7,7.250000499999942
5768,3,2023-03-07 20:25:53,6.8,6.5,29.3,1001.0,-0.36384,-0.50151,0.76691,316.9,13.5,150.4,7.266667200000029
5769,3,2023-03-07 20:25:53,6.8,6.6,29.5,1001.0,-0.35446,-0.48486,0.7618,318.5,13.9,150.9,7.266667200000029
5770,3,2023-03-07 20:25:54,6.8,6.6,29.3,1001.0,-0.36507,-0.49789,0.75278,319.3,13.6,151.7,7.283333899999889
5771,3,2023-03-07 20:25:54,6.8,6.6,29.5,1001.0,-0.3468,-0.52298,0.77496,319.8,13.3,151.7,7.283333899999889
5772,3,2023-03-07 20:25:55,6.7,6.6,29.3,1001.0,-0.33644,-0.51357,0.74986,321.7,13.9,154.0,7.300000599999976
5773,3,2023-03-07 20:25:56,6.7,6.6,29.5,1001.0,-0.38037,-0.50802,0.7094,326.8,14.3,153.5,7.316667300000063
5774,3,2023-03-07 20:25:56,6.8,6.7,29.5,1001.0,-0.40135,-0.52153,0.84563,313.0,9.4,150.4,7.316667300000063
5775,3,2023-03-07 20:25:57,6.8,6.7,29.3,1001.0,-0.42283,-0.54807,0.76326,311.7,7.4,141.7,7.3333339999999225
5776,3,2023-03-07 20:25:57,6.8,6.6,29.3,1001.0,-0.37716,-0.49572,0.83734,312.6,7.5,147.6,7.3333339999999225
5777,3,2023-03-07 20:25:58,6.8,6.7,29.2,1001.0,-0.25424,-0.34809,0.69039,320.8,6.7,147.5,7.35000070000001
5778,3,2023-03-07 20:25:59,6.8,6.6,29.3,1001.0,-0.23005,-0.34568,0.71208,328.1,10.4,151.3,7.366667399999869
5779,3,2023-03-07 20:25:59,6.7,6.6,29.1,1001.0,-0.3394,-0.38982,0.71354,333.9,8.1,155.2,7.366667399999869
5780,3,2023-03-07 20:26:00,6.7,6.6,29.5,1001.0,-0.22931,-0.35605,0.66383,335.7,7.1,149.4,7.383332099999961
5781,3,2023-03-07 20:26:00,6.8,6.6,29.2,1001.0,-0.2925,-0.49186,0.75717,337.2,15.8,139.8,7.383332099999961
5782,3,2023-03-07 20:26:01,6.8,6.7,29.3,1001.0,-0.62227,-0.70438,0.86366,317.2,19.3,115.1,7.3999988000000485
5783,3,2023-03-07 20:26:02,6.8,6.7,29.4,1001.0,-0.40975,-0.45278,0.81736,325.4,12.1,129.2,7.416665499999908
5784,3,2023-03-07 20:26:02,6.8,6.5,29.3,1001.0,-0.35297,-0.42818,0.53491,337.5,10.8,130.8,7.416665499999908
5785,3,2023-03-07 20:26:03,6.8,6.6,29.4,1001.0,-0.35174,-0.33144,0.59925,341.5,5.8,136.3,7.433332199999995
5786,3,2023-03-07 20:26:03,6.8,6.6,29.5,1001.0,-0.29299,-0.31408,0.74669,345.8,3.8,139.1,7.433332199999995
5787,3,2023-03-07 20:26:04,6.8,6.6,29.3,1001.0,-0.38729,-0.36546,0.69868,6.0,353.4,162.5,7.449998899999855
5788,3,2023-03-07 20:26:05,6.8,6.7,29.4,1001.0,-0.36779,-0.35436,0.62728,358.9,345.5,165.6,7.466665599999942
5789,3,2023-03-07 20:26:05,6.8,6.7,29.3,1001.0,-0.46257,-0.44916,0.75863,352.5,351.2,169.1,7.466665599999942
5790,3,2023-03-07 20:26:06,6.9,6.6,29.1,1001.0,-0.37001,-0.49789,0.79786,346.1,354.1,153.1,7.483332300000029
5791,3,2023-03-07 20:26:06,6.9,6.7,29.3,1001.0,-0.62573,-0.60958,0.87049,343.1,15.3,147.2,7.483332300000029
5792,3,2023-03-07 20:26:07,6.9,6.7,29.4,1001.0,-0.44455,-0.46605,0.73596,336.5,14.8,148.5,7.499998999999889
5793,3,2023-03-07 20:26:08,6.8,6.7,29.2,1001.0,-0.59561,-0.40068,0.72086,328.8,18.2,136.2,7.516665699999976
5794,3,2023-03-07 20:26:08,6.8,6.6,29.4,1001.0,-0.47935,-0.32421,0.69161,334.8,14.2,136.1,7.516665699999976
5795,3,2023-03-07 20:26:09,6.8,6.6,29.2,1001.0,-0.32829,-0.34592,0.67017,333.4,8.6,136.0,7.533332400000063
5796,3,2023-03-07 20:26:09,6.9,6.7,29.4,1001.0,-0.45368,-0.38669,0.78105,336.6,19.6,129.4,7.533332400000063
5797,3,2023-03-07 20:26:10,6.9,6.8,29.5,1001.0,-0.32335,-0.38524,0.78251,342.2,22.6,136.5,7.549999099999923
5798,3,2023-03-07 20:26:11,6.9,6.8,29.4,1001.0,-0.39272,-0.49041,0.84587,327.9,31.4,124.2,7.56666580000001
5799,3,2023-03-07 20:26:11,6.9,6.7,29.3,1001.0,-0.60425,-0.71958,0.94774,319.2,33.6,125.0,7.56666580000001
5800,3,2023-03-07 20:26:12,6.9,6.7,29.5,1001.0,-0.56624,-0.51261,0.6631,320.7,35.4,131.1,7.5833324999998695
5801,3,2023-03-07 20:26:12,6.9,6.7,29.3,1001.0,-0.49491,-0.46002,0.60632,322.2,24.2,130.3,7.5833324999998695
5802,3,2023-03-07 20:26:13,6.9,6.7,29.3,1001.0,-0.44973,-0.48607,0.6458,330.9,21.6,143.0,7.5999991999999565
5803,3,2023-03-07 20:26:14,6.9,6.7,30.1,1001.0,-0.42974,-0.56447,0.71647,322.0,27.5,128.3,7.616665900000044
5804,3,2023-03-07 20:26:14,6.8,6.6,29.0,1001.0,-0.46356,-0.49355,0.61022,340.0,23.5,124.3,7.616665900000044
5805,3,2023-03-07 20:26:15,6.8,6.6,29.3,1001.0,-0.41468,-0.54083,0.55149,341.6,30.9,128.7,7.633332599999903
5806,3,2023-03-07 20:26:15,6.8,6.5,29.2,1001.0,-0.48873,-0.60355,0.5895,350.4,42.9,137.6,7.633332599999903
5807,3,2023-03-07 20:26:16,6.8,6.7,29.1,1000.9,-0.51515,-0.61078,0.60339,346.9,45.5,129.7,7.64999929999999
5808,3,2023-03-07 20:26:17,6.9,6.7,29.0,1000.9,-0.71977,-0.63129,0.69795,313.1,44.0,70.8,7.66666599999985
5809,3,2023-03-07 20:26:17,6.9,6.8,29.3,1001.0,-0.31669,-0.56833,0.63702,339.9,42.4,110.7,7.66666599999985
5810,3,2023-03-07 20:26:18,6.9,6.7,29.3,1000.9,-0.45196,-0.62019,0.62703,334.1,43.8,108.7,7.683332699999937
5811,3,2023-03-07 20:26:18,6.9,6.8,29.3,1001.0,-0.49589,-0.53745,0.61241,341.9,40.0,115.4,7.683332699999937
5812,3,2023-03-07 20:26:19,6.9,6.7,29.2,1001.0,-0.48651,-0.52274,0.58633,348.4,38.7,122.6,7.699999400000024
5813,3,2023-03-07 20:26:20,6.9,6.8,29.2,1001.0,-0.61511,-0.50247,0.67236,333.2,51.9,100.6,7.716666099999884
5814,3,2023-03-07 20:26:20,6.9,6.7,28.3,1001.0,-0.55266,-0.49958,0.74401,339.8,48.4,108.6,7.716666099999884
5815,3,2023-03-07 20:26:21,6.9,6.9,29.2,1001.0,-0.51366,-0.48269,0.73621,340.8,47.9,106.7,7.733332799999971
5816,3,2023-03-07 20:26:21,6.9,6.8,29.3,1001.0,-0.55538,-0.40381,0.71159,344.5,44.8,109.4,7.733332799999971
5817,3,2023-03-07 20:26:22,6.9,6.8,29.1,1001.0,-0.60376,-0.40116,0.7306,344.0,44.6,112.3,7.749999500000058
5818,3,2023-03-07 20:26:23,6.9,6.7,29.2,1001.0,-0.54526,-0.39368,0.71915,343.4,42.7,115.3,7.766666199999918
5819,3,2023-03-07 20:26:23,6.9,6.7,29.3,1001.0,-0.5302,-0.39103,0.72256,344.5,43.3,116.4,7.766666199999918
5820,3,2023-03-07 20:26:24,6.9,6.8,29.4,1000.9,-0.54649,-0.40502,0.7172,342.3,43.6,116.3,7.783332900000005
5821,3,2023-03-07 20:26:24,6.9,6.7,29.3,1000.9,-0.54699,-0.37076,0.74571,339.7,45.5,118.9,7.783332900000005
5822,3,2023-03-07 20:26:25,6.9,6.6,29.2,1001.0,-0.48972,-0.42118,0.72354,343.4,41.7,128.8,7.799999599999865
5823,3,2023-03-07 20:26:26,6.8,6.7,29.5,1001.0,-0.47812,-0.41611,0.7501,341.2,40.3,128.7,7.816666299999952
5824,3,2023-03-07 20:26:26,6.8,6.6,29.2,1001.0,-0.49935,-0.43903,0.74815,338.7,41.5,125.2,7.816666299999952
5825,3,2023-03-07 20:26:27,6.8,6.5,29.5,1001.0,-0.50083,-0.4412,0.72865,336.9,41.5,123.6,7.833333000000039
5826,3,2023-03-07 20:26:27,6.8,6.6,29.3,1001.0,-0.4722,-0.45254,0.72159,335.9,40.8,123.1,7.833333000000039
5827,3,2023-03-07 20:26:28,6.8,6.6,29.3,1001.0,-0.48503,-0.46195,0.68771,338.0,42.0,123.5,7.849999699999898
5828,3,2023-03-07 20:26:29,6.8,6.6,29.5,1001.0,-0.50651,-0.47497,0.71866,337.2,41.2,122.4,7.8666663999999855
5829,3,2023-03-07 20:26:29,6.8,6.5,29.3,1001.0,-0.45739,-0.46894,0.71086,336.7,38.2,122.8,7.8666663999999855
5830,3,2023-03-07 20:26:30,6.7,6.5,29.0,1001.0,-0.4996,-0.49065,0.75985,333.7,41.1,119.4,7.883333100000073
5831,3,2023-03-07 20:26:30,6.7,6.5,29.0,1001.0,-0.49145,-0.45833,0.72329,340.3,44.3,128.9,7.883333100000073
5832,3,2023-03-07 20:26:31,6.6,6.3,29.1,1001.0,-0.44924,-0.43517,0.7289,337.7,40.5,125.9,7.899999799999932
5833,3,2023-03-07 20:26:32,6.6,6.3,29.3,1001.0,-0.50873,-0.4757,0.75034,339.3,42.4,129.4,7.916666500000019
5834,3,2023-03-07 20:26:32,6.6,6.4,29.3,1001.0,-0.46701,-0.47714,0.72963,335.8,41.3,126.8,7.916666500000019
5835,3,2023-03-07 20:26:33,6.6,6.3,29.2,1001.0,-0.5302,-0.52925,0.63824,343.1,36.5,137.3,7.933333199999879
5836,3,2023-03-07 20:26:33,6.6,6.2,29.6,1001.0,-0.42974,-0.56206,0.66505,344.4,32.4,137.5,7.933333199999879
5837,3,2023-03-07 20:26:34,6.5,6.3,29.1,1001.0,-0.35149,-0.57894,0.6475,338.0,28.0,126.9,7.949999899999966
5838,3,2023-03-07 20:26:35,6.6,6.2,29.1,1001.0,-0.37099,-0.48921,0.58975,344.6,25.6,122.3,7.966666600000053
5839,3,2023-03-07 20:26:35,6.5,6.3,29.2,1001.0,-0.4411,-0.54831,0.66895,334.9,21.0,120.6,7.966666600000053
5840,3,2023-03-07 20:26:36,6.5,6.2,28.9,1001.0,-0.45368,-0.52032,0.7328,333.8,19.6,120.8,7.983333299999913
5841,3,2023-03-07 20:26:36,6.5,6.2,29.0,1001.0,-0.45122,-0.53817,0.70623,331.4,17.1,120.3,7.983333299999913
5842,3,2023-03-07 20:26:37,6.5,6.2,29.2,1001.0,-0.42925,-0.54203,0.70282,328.6,15.3,123.2,8.0
5843,3,2023-03-07 20:26:38,6.5,6.1,29.1,1001.0,-0.40802,-0.55337,0.71988,326.5,14.6,121.7,8.01666669999986
5844,3,2023-03-07 20:26:38,6.4,6.1,29.3,1001.0,-0.40703,-0.51791,0.68528,325.2,14.9,122.2,8.01666669999986
5845,3,2023-03-07 20:26:39,6.4,6.1,29.3,1001.0,-0.43641,-0.51116,0.65238,326.2,18.1,122.0,8.033333399999947
5846,3,2023-03-07 20:26:39,6.4,6.1,29.3,1001.0,-0.45788,-0.53745,0.67626,327.5,18.0,111.0,8.033333399999947
5847,3,2023-03-07 20:26:40,6.4,6.1,28.6,1001.0,-0.56007,-0.51622,0.72451,317.6,20.6,95.8,8.050000100000034
5848,3,2023-03-07 20:26:41,6.4,6.1,29.2,1001.0,-0.48355,-0.51092,0.70794,315.5,18.1,97.6,8.066666799999894
5849,3,2023-03-07 20:26:41,6.4,6.2,29.2,1001.0,-0.48701,-0.49548,0.65165,315.8,21.8,100.6,8.066666799999894
5850,3,2023-03-07 20:26:42,6.4,6.2,29.2,1001.0,-0.4132,-0.51381,0.70063,316.9,23.5,101.7,8.08333349999998
5851,3,2023-03-07 20:26:42,6.4,6.1,29.9,1001.0,-0.42234,-0.51285,0.75424,322.5,25.4,101.6,8.08333349999998
5852,3,2023-03-07 20:26:43,6.4,6.2,29.0,1001.0,-0.38877,-0.47208,0.70136,324.4,27.1,86.1,8.100000200000068
5853,3,2023-03-07 20:26:44,6.4,6.2,29.1,1001.0,-0.44603,-0.44965,0.71598,322.9,26.3,77.0,8.116666899999927
5854,3,2023-03-07 20:26:44,6.4,6.2,29.2,1001.0,-0.43492,-0.52949,0.70209,321.7,28.2,87.2,8.116666899999927
5855,3,2023-03-07 20:26:45,6.5,6.1,29.1,1001.0,-0.4954,-0.47039,0.72232,308.9,31.8,90.2,8.133333600000014
5856,3,2023-03-07 20:26:45,6.4,6.0,29.3,1001.0,-0.5418,-0.51381,0.65676,305.9,33.3,92.6,8.133333600000014
5857,3,2023-03-07 20:26:46,6.4,6.1,29.2,1001.0,-0.52477,-0.49475,0.62947,307.4,33.4,90.4,8.150000299999874
5858,3,2023-03-07 20:26:47,6.4,6.1,29.6,1001.0,-0.54008,-0.45495,0.66627,302.6,26.9,86.8,8.166666999999961
5859,3,2023-03-07 20:26:47,6.5,6.2,29.3,1001.0,-0.51786,-0.44,0.62386,313.0,24.8,86.0,8.166666999999961
5860,3,2023-03-07 20:26:48,6.5,6.2,29.2,1001.0,-0.51589,-0.48028,0.6726,318.6,26.3,81.0,8.183333700000048
5861,3,2023-03-07 20:26:50,6.5,6.1,29.2,1001.0,-0.49441,-0.5512,0.77008,321.8,25.2,92.1,8.216667099999995
5862,3,2023-03-07 20:26:50,6.5,6.2,29.5,1001.0,-0.45837,-0.54131,0.58195,328.9,30.7,94.5,8.216667099999995
5863,3,2023-03-07 20:26:51,6.5,6.3,29.3,1001.0,-0.50527,-0.53625,0.68406,324.9,29.6,85.6,8.233333799999855
5864,3,2023-03-07 20:26:52,6.5,6.1,29.4,1001.0,-0.43369,-0.54252,0.66432,328.7,26.8,82.7,8.250000499999942
5865,3,2023-03-07 20:26:52,6.5,6.2,29.4,1001.0,-0.47763,-0.54831,0.63386,339.0,21.5,104.9,8.250000499999942
5866,3,2023-03-07 20:26:53,6.5,6.2,29.4,1001.0,-0.44184,-0.41467,0.66432,342.0,16.6,102.7,8.266667200000029
5867,3,2023-03-07 20:26:53,6.5,6.2,29.1,1001.0,-0.45048,-0.43782,0.66797,349.2,17.9,104.6,8.266667200000029
5868,3,2023-03-07 20:26:54,6.5,6.2,29.3,1001.0,-0.40358,-0.47304,0.65823,356.8,13.8,113.3,8.283333899999889
5869,3,2023-03-07 20:26:55,6.5,6.2,29.3,1001.0,-0.51194,-0.53287,0.70063,356.8,4.9,116.7,8.300000599999976
5870,3,2023-03-07 20:26:55,6.5,6.1,29.4,1001.0,-0.4095,-0.52684,0.63751,1.3,358.8,108.7,8.300000599999976
5871,3,2023-03-07 20:26:56,6.5,6.2,29.4,1001.0,-0.39543,-0.46315,0.65067,12.6,356.7,103.3,8.316667300000063
5872,3,2023-03-07 20:26:56,6.5,6.2,29.5,1001.0,-0.38408,-0.41732,0.63654,358.7,333.4,121.4,8.316667300000063
5873,3,2023-03-07 20:26:57,6.5,6.3,29.3,1001.0,-0.29941,-0.35581,0.68552,358.8,335.5,130.9,8.333333999999923
5874,3,2023-03-07 20:26:58,6.5,6.2,29.5,1001.0,-0.20858,-0.28006,0.59072,15.8,340.3,131.4,8.35000070000001
5875,3,2023-03-07 20:26:58,6.5,6.2,29.5,1001.0,-0.37396,-0.2557,0.65944,9.3,344.9,134.9,8.35000070000001
5876,3,2023-03-07 20:26:59,6.5,6.1,29.1,1001.0,-0.28979,-0.30177,0.63556,7.7,340.0,138.3,8.36666739999987
5877,3,2023-03-07 20:26:59,6.5,6.2,29.4,1001.0,-0.27744,-0.30129,0.60339,5.6,338.6,150.5,8.36666739999987
5878,3,2023-03-07 20:27:00,6.5,6.1,29.3,1001.0,-0.29472,-0.23857,0.56635,8.8,338.9,151.7,8.383332099999961
5879,3,2023-03-07 20:27:01,6.5,6.1,29.4,1001.0,-0.2145,-0.38451,0.65238,3.4,336.5,160.4,8.399998800000049
5880,3,2023-03-07 20:27:01,6.5,6.1,29.2,1001.0,-0.43641,-0.3037,0.67796,17.4,342.0,156.7,8.399998800000049
5881,3,2023-03-07 20:27:02,6.5,6.2,29.1,1001.0,-0.45319,-0.5348,0.70623,355.5,330.1,173.4,8.416665499999908
5882,3,2023-03-07 20:27:02,6.5,6.1,29.1,1001.0,-0.47837,-0.49065,0.61095,4.9,342.4,171.5,8.416665499999908
5883,3,2023-03-07 20:27:03,6.4,6.0,29.4,1001.0,-0.5265,-0.3505,0.69088,5.6,340.0,166.5,8.433332199999995
5884,3,2023-03-07 20:27:04,6.4,6.1,29.5,1001.0,-0.50206,-0.49572,0.73426,0.7,342.6,167.6,8.449998899999855
5885,3,2023-03-07 20:27:04,6.4,6.2,29.2,1001.0,-0.41987,-0.44723,0.69478,0.1,342.7,163.9,8.449998899999855
5886,3,2023-03-07 20:27:05,6.5,6.2,29.5,1001.0,-0.48923,-0.47136,0.70965,8.8,351.6,163.4,8.466665599999942
5887,3,2023-03-07 20:27:05,6.5,6.3,29.4,1001.0,-0.47072,-0.46943,0.72402,6.3,353.5,163.4,8.466665599999942
5888,3,2023-03-07 20:27:06,6.5,6.3,29.5,1001.0,-0.42061,-0.53793,0.63629,17.2,353.4,159.1,8.48333230000003
5889,3,2023-03-07 20:27:07,6.5,6.3,29.4,1001.0,-0.42777,-0.60089,0.71403,2.6,358.7,179.2,8.499998999999889
5890,3,2023-03-07 20:27:07,6.5,6.3,29.4,1001.0,-0.48479,-0.52105,0.66602,1.7,0.6,173.0,8.499998999999889
5891,3,2023-03-07 20:27:08,6.4,6.3,29.5,1001.0,-0.34187,-0.52008,0.63434,353.3,356.2,152.7,8.516665699999976
5892,3,2023-03-07 20:27:08,6.4,6.2,29.1,1001.0,-0.37716,-0.45206,0.79201,354.6,356.5,151.8,8.516665699999976
5893,3,2023-03-07 20:27:09,6.4,6.2,29.6,1001.0,-0.40753,-0.52298,0.75107,350.4,357.3,152.1,8.533332400000063
5894,3,2023-03-07 20:27:10,6.5,6.2,29.4,1001.0,-0.43196,-0.49934,0.75107,351.3,358.0,151.0,8.549999099999923
5895,3,2023-03-07 20:27:10,6.4,6.3,29.5,1001.0,-0.39963,-0.47594,0.70404,352.8,359.1,149.0,8.549999099999923
5896,3,2023-03-07 20:27:11,6.4,6.2,29.4,1001.0,-0.45418,-0.5114,0.7596,350.7,0.0,149.3,8.56666580000001
